,comment,cl_comment,wordlist,emojis,sent,user,mentioned
5032,💜💜💜💜🦄💜💜💜💜,,[],"['💜', '💜', '💜', '💜', '🦄', '💜', '💜', '💜', '💜']",neu,azita.20.20,[]
5033,ciao,ciao,['ciao'],[],neu,laciam.bella.diocty,[]
5034,punto,punto,['punto'],[],neu,laciam.bella.diocty,[]
5035,stupende,stupend,['stupend'],[],neu,laciam.bella.diocty,[]
5036,sono,sono,['sono'],[],neu,laciam.bella.diocty,[]
5037,amori mieiii,amori mieiii,"['amori', 'mieiii']",[],neu,laciam.bella.diocty,[]
5038,🔥,,[],['🔥'],neu,angeldasilvalissme23,[]
5039,Wow,wow,['wow'],[],pos,lizzie_not_maguire,[]
5040,My fev ❤️❤️,fev,['fev'],"['❤', '❤']",neu,za_in152,[]
5041,💜🌸💜💜🌸🌸💜,,[],"['💜', '🌸', '💜', '💜', '🌸', '🌸', '💜']",neu,i_am_niko_chakhava,[]
5042,Fire 🔥,fire,['fire'],['🔥'],neu,za_in152,[]
5043,Sexy,sexi,['sexi'],[],neu,arsha.d376,[]
5044,Do you sell food?,sell food,"['sell', 'food']",[],neu,_seanthebaptist_,[]
5045,💜,,[],['💜'],neu,han6thang5,[]
5046,De todas las hermanas kendall es la mas linda y natural posible 😍❤️,de toda la hermana kendal es la ma linda natur posibl,"['de', 'toda', 'la', 'hermana', 'kendal', 'es', 'la', 'ma', 'linda', 'natur', 'posibl']","['😍', '❤']",neu,victoriavilogo13,[]
5047,queen kylie❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,queen kyli,"['queen', 'kyli']","['❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤']",neu,akshayraj_______,[]
5048,❤️ this gift 'f dream,gift f dream,"['gift', 'f', 'dream']",['❤'],pos,sadreddinedouieb,[]
5049,😍😍😍,,[],"['😍', '😍', '😍']",neu,charringg,[]
5050,@disha_sarkar08 🙌,,[],['🙌'],neu,sarkartamosa8,['disha_sarkar08']
5051,💜💜💜,,[],"['💜', '💜', '💜']",neu,itsellaneri,[]
5052,Perfeitas 🇧🇷,perfeita,['perfeita'],[],neu,euthayla_oliveira,[]
5053,So stunning xxx,stun xxx,"['stun', 'xxx']",[],neu,jasmarvel12,[]
5054,So great ❤💗💖,great,['great'],"['❤', '💗', '💖']",pos,lollipopsa3,[]
5055,Ufffff,ufffff,['ufffff'],[],neu,ivanariasara,[]
5056,💜🤩🔥🔥🔥,,[],"['💜', '🤩', '🔥', '🔥', '🔥']",neu,ev.gen1994,[]
5057,❤️❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '❤']",neu,haydetraneh,[]
5058,I love it 🥰,love,['love'],['🥰'],pos,itt.naz,[]
5059,❤️,,[],['❤'],neu,mahibhai9821,[]
5060,ف رمضان؟؟ ف رمضاان,,[],[],neu,thenourwalid,[]
5061,❤️,,[],['❤'],neu,maria_georgallidi,[]
5062,🖤,,[],['🖤'],neu,god_sense_of_humor_101,[]
5063,👏👏❤️,,[],"['👏', '👏', '❤']",neu,chrismondile,[]
5064,🤍 𝕀 𝕨𝕠𝕦𝕝𝕕 𝕧𝕖𝕣𝕪 𝕞𝕦𝕔𝕙 𝕝𝕚𝕜𝕖 𝕪𝕠𝕦 𝕥𝕠 𝕗𝕠𝕝𝕝𝕠𝕨 𝕞𝕖 𝕠𝕟 𝕞𝕪 𝕚𝕟𝕤𝕥𝕒𝕘𝕣𝕒𝕞 🙏🏻 𝕙𝕖𝕝𝕡 𝕞𝕖 ❤‍🔥🤍,,[],"['🤍', '🙏', '🏻', '❤', '🔥', '🤍']",neu,ricardo.gaytan84,[]
5065,Mfers out here wearing insulation.,mfer wear insul,"['mfer', 'wear', 'insul']",[],neu,potatolord0,[]
5066,magnifique pub,magnifiqu pub,"['magnifiqu', 'pub']",[],neu,percheron.jeanmichel,[]
5067,Kylieee🔥,kyliee,['kyliee'],['🔥'],neu,asal_aser,[]
5068,@maramisc0ol SLAAYYY,slaayyy,['slaayyy'],[],neu,oexvd,['maramisc0ol']
5069,@oexvd 😭😭😭,,[],"['😭', '😭', '😭']",neu,maramisc0ol,['oexvd']
5070,😍😍😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍', '😍', '😍']",neu,___i.m.eshusp___,[]
5071,❤️❤️❤️❤️❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤']",neu,___i.m.eshusp___,[]
5072,❤️❤️❤️❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '❤', '❤', '❤']",neu,___i.m.eshusp___,[]
5073,😍😍😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍', '😍', '😍']",neu,jesse.quezada.77,[]
5074,Ganyan dapat picture natin 2 HAHAHA @brigitteratonel,ganyan dapat pictur natin 2 hahaha,"['ganyan', 'dapat', 'pictur', 'natin', '2', 'hahaha']",[],pos,phbrtnl,['brigitteratonel']
5075,@phbrtnl @josephhamor00,,[],[],neu,brigitteratonel,"['phbrtnl', 'josephhamor00']"
5076,في رمداااااان؟😱😨😱,,[],"['😱', '😨', '😱']",neu,v71x,[]
5077,😍😍,,[],"['😍', '😍']",neu,khanna_s.a.i.r.a05,[]
5078,🔥🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥', '🔥']",neu,sana_singh_officiall,[]
5079,😍,,[],['😍'],neu,shekhar.agnihotri.752,[]
5080,@kendalljenner  you win all day every day !!!!,win day everi day,"['win', 'day', 'everi', 'day']",[],pos,lunatic_prz,['kendalljenner']
5081,🇹🇷🇹🇷🇹🇷,,[],[],neu,eminerbug07,[]
5082,That's my wallpaper😍❤️ congrats and stay safe,wallpap congrat stay safe,"['wallpap', 'congrat', 'stay', 'safe']","['😍', '❤']",neu,petallosamantha,[]
5083,😍😍,,[],"['😍', '😍']",neu,bethanywiseau,[]
5084,Two beautiful women.,two beauti women,"['two', 'beauti', 'women']",[],neu,mikalynbessix32,[]
5085,אהבות שלי,,[],[],neu,elya_skor,[]
5086,𝑆𝑜 ℎ𝑡𝑜 🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",neu,ti.sha2818,[]
5087,Lame,lame,['lame'],[],neu,maneacs1,[]
5088,😍😍😍,,[],"['😍', '😍', '😍']",neu,____guzman___,[]
5089,😍,,[],['😍'],neu,away.television2,[]
5090,"Kylie : bossoms of goddess and smile, lap of. Comfort .. hunger to the anal carnally arghhhh keep arching arghhhh",kyli bossom goddess smile lap comfort hunger anal carnal arghhhh keep arch arghhhh,"['kyli', 'bossom', 'goddess', 'smile', 'lap', 'comfort', 'hunger', 'anal', 'carnal', 'arghhhh', 'keep', 'arch', 'arghhhh']",[],neu,hanzmill,[]
5091,<3,3,['3'],[],neu,away.television2,[]
5092,🤩🤩🤩😍😍😍,,[],"['🤩', '🤩', '🤩', '😍', '😍', '😍']",neu,bobby_ew,[]
5093,😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍']",neu,laureena.s_,[]
5094,@arstr_____  내여자와 니여자,,[],[],neu,liquorpourin,['arstr_____']
5095,fbb,fbb,['fbb'],[],neu,andelka_kozaric_95,[]
5096,lbbb,lbbb,['lbbb'],[],neu,andelka_kozaric_95,[]
5097,🔥🔥,,[],"['🔥', '🔥']",neu,vishal_148,[]
5098,Bish😩💗,bish,['bish'],"['😩', '💗']",neu,koustavtg,[]
5099,😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍']",neu,cordoba_49_ers,[]
5100,❤️Congratulations Those are Beautiful Colors,congratul beauti color,"['congratul', 'beauti', 'color']",['❤'],neu,lisa1470a,[]
5101,it’s giving bridgerton vibesss😍,give bridgerton vibesss,"['give', 'bridgerton', 'vibesss']",['😍'],neu,arynn.jh,[]
5102,😍😍😍,,[],"['😍', '😍', '😍']",neu,11.21hdu,[]
5103,😍😍😍,,[],"['😍', '😍', '😍']",neu,shewanwijayarathne,[]
5104,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,shewanwijayarathne,[]
5105,😍😍😍,,[],"['😍', '😍', '😍']",neu,shewanwijayarathne,[]
5106,🔥❤️,,[],"['🔥', '❤']",neu,shewanwijayarathne,[]
5107,May I be n the middle,may n middl,"['may', 'n', 'middl']",[],neu,polley.gary,[]
5108,😍🔥,,[],"['😍', '🔥']",neu,shewanwijayarathne,[]
5109,🔥,,[],['🔥'],neu,shewanwijayarathne,[]
5110,#astroworldvictims say no to witches!,astroworldvictim say witch,"['astroworldvictim', 'say', 'witch']",[],neu,chellbones5,[]
5111,💙,,[],['💙'],neu,thierrytiramisu,[]
5112,Goddess 👏👏👏👏🔥🔥🔥🔥🔥,goddess,['goddess'],"['👏', '👏', '👏', '👏', '🔥', '🔥', '🔥', '🔥', '🔥']",neu,djam3582,[]
5113,KENDALL-KYLIES.COM,kendallkyliescom,['kendallkyliescom'],[],neu,rocketpleasure,[]
5114,"@cutiva_1001 mira mano, ahhhh? 😍😍😍",mira mano ahhhh,"['mira', 'mano', 'ahhhh']","['😍', '😍', '😍']",neu,bola_nos,['cutiva_1001']
5115,@bola_nos aisss pa que las pida pa magia rosaa,aisss pa que la pida pa magia rosaa,"['aisss', 'pa', 'que', 'la', 'pida', 'pa', 'magia', 'rosaa']",[],neu,cutiva_1001,['bola_nos']
5116,Just gorgeous,gorgeou,['gorgeou'],[],neu,tera.langmade,[]
5117,Hi,hi,['hi'],[],neu,vishvasundaricall,[]
5118,Amazing 💕,amaz,['amaz'],['💕'],neu,highstreetmx,[]
5119,❤️,,[],['❤'],neu,11_.ridhima._,[]
5120,👌✨✨✨,,[],"['👌', '✨', '✨', '✨']",neu,haider.id11,[]
5121,❤️❤️❤️❤️🧿🧿🧿,,[],"['❤', '❤', '❤', '❤', '🧿', '🧿', '🧿']",neu,binitathapa752,[]
5122,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤']",neu,ralph_rs3,[]
5123,Beautiful 😍,beauti,['beauti'],['😍'],neu,lifesameskyblue,[]
5124,Kim n kourt competition KY n ken,kim n kourt competit ky n ken,"['kim', 'n', 'kourt', 'competit', 'ky', 'n', 'ken']",[],neu,carlmasonjohnson,[]
5125,You could be twins both sexy in your own way thanks,could twin sexi way thank,"['could', 'twin', 'sexi', 'way', 'thank']",[],neu,peter.silva.750,[]
5126,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,blue_dragon867,[]
5127,Are you Bally dancing now ? Just wondering 😂,balli danc wonder,"['balli', 'danc', 'wonder']",['😂'],neu,soushaddad,[]
5128,I noe I'm fuck up I want dat Jenner double ride wat ever DAT mean,noe fuck want dat jenner doubl ride wat ever dat mean,"['noe', 'fuck', 'want', 'dat', 'jenner', 'doubl', 'ride', 'wat', 'ever', 'dat', 'mean']",[],neu,carlmasonjohnson,[]
5129,😍,,[],['😍'],neu,d_les01,[]
5130,@tasyafarasya review....,review,['review'],[],neu,kaqnvzx,['tasyafarasya']
5131,Hi,hi,['hi'],[],neu,kuldeepdeep903,[]
5132,@8zv6,,[],[],neu,3b9k_,['8zv6']
5133,🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥']",neu,gernez4524,[]
5134,The most beautiful sisters🥰💖,beauti sister,"['beauti', 'sister']","['🥰', '💖']",neu,dj_noulis.greece,[]
5135,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",neu,akash_queraly,[]
5136,Unau kithutuak chihdan deuh maw?,unau kithutuak chihdan deuh maw,"['unau', 'kithutuak', 'chihdan', 'deuh', 'maw']",[],neu,diding_valte,[]
5137,Hi,hi,['hi'],[],neu,vishvasundaricall,[]
5138,❤️,,[],['❤'],neu,rollsroycepatu22,[]
5139,💜💜💜💜,,[],"['💜', '💜', '💜', '💜']",neu,knicole.eli,[]
5140,the matching buttchins>>>,match buttchin,"['match', 'buttchin']",[],neu,avrillancey,[]
5141,Hi,hi,['hi'],[],neu,ghazanfer.ghazanfer.338,[]
5142,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",neu,fnger369,[]
5143,my girls,girl,['girl'],[],neu,fnger369,[]
5144,💜🤍💜🤍,,[],"['💜', '🤍', '💜', '🤍']",neu,thecollagenbar,[]
5145,💜💜💜💜💜💜💜💜,,[],"['💜', '💜', '💜', '💜', '💜', '💜', '💜', '💜']",neu,brando_lara03,[]
5146,🌹,,[],['🌹'],neu,_elvis.o,[]
5147,존예!!!💜,,[],['💜'],neu,clarinsohn,[]
5148,💐🌺,,[],"['💐', '🌺']",neu,arthurslewis,[]
5149,Ani,ani,['ani'],[],neu,anilbhai9129,[]
5150,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",neu,verolizarraga123,[]
5151,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",neu,verolizarraga123,[]
5152,"La más bella .. Kendall,  indudablemente 😍👏",la ms bella kendal indudablement,"['la', 'ms', 'bella', 'kendal', 'indudablement']","['😍', '👏']",neu,amimaneravintage,[]
5153,@kyliejenner 😍😍😍💜💜💜,,[],"['😍', '😍', '😍', '💜', '💜', '💜']",neu,kashvi_30,['kyliejenner']
5154,@kendalljenner 😍😍😍💜💜💜,,[],"['😍', '😍', '😍', '💜', '💜', '💜']",neu,kashvi_30,['kendalljenner']
5155,❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤']",neu,talitaaa_santoss,[]
5156,😍😍😍,,[],"['😍', '😍', '😍']",neu,talitaaa_santoss,[]
5157,http://instagram.com/james_toxic7707,http instagramcomjamestoxic7707,"['http', 'instagramcomjamestoxic7707']",[],neu,james_toxic7707,[]
5158,http://instagram.com/james_toxic7707,http instagramcomjamestoxic7707,"['http', 'instagramcomjamestoxic7707']",[],neu,james_toxic7707,[]
5159,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,m1325_,[]
5160,congratulations to you beauties!!!,congratul beauti,"['congratul', 'beauti']",[],neu,lauren.e.mansfield,[]
5161,💜💜💜💜💜💜,,[],"['💜', '💜', '💜', '💜', '💜', '💜']",neu,aureliejennag,[]
5162,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",neu,ikaalvianaa,[]
5163,🔥🔥🔥🔥wow,wow,['wow'],"['🔥', '🔥', '🔥', '🔥']",pos,elorahjadesevillano,[]
5164,💘💘💘💘,,[],"['💘', '💘', '💘', '💘']",neu,joseamorimzz,[]
5165,💘💘💘💘💘💘,,[],"['💘', '💘', '💘', '💘', '💘', '💘']",neu,joseamorimzz,[]
5166,💘💘💘💘💘💘,,[],"['💘', '💘', '💘', '💘', '💘', '💘']",neu,joseamorimzz,[]
5167,😍😍😍,,[],"['😍', '😍', '😍']",neu,joseamorimzz,[]
5168,😍,,[],['😍'],neu,joseamorimzz,[]
5169,❤️❤️,,[],"['❤', '❤']",neu,meysam_talebi4225,[]
5170,Kylie bear and kennt❤️🔥,kyli bear kennt,"['kyli', 'bear', 'kennt']","['❤', '🔥']",neu,caprice____xoxo,[]
5171,😍😍,,[],"['😍', '😍']",neu,arcanjo.999,[]
5172,"*Instagram*
*Non drop Follower* (50-70%) indian (5-%) Drop ratio (6392928821 dm kare) 
₹10...........50
₹100..........1k
₹1000............10k
 *Like*
₹10............100
₹40..........1k
₹70.............2k
 
  insta . Comment
₹300......1k
.......................................
 *Reels*
.......................................
 *Likes*
₹20.........100
₹70.............1k
 *Views*
₹5.............1k
₹40............10k
........................................
 Story views
₹5......................1k
₹40.....................10k",instagram non drop follow 5070 indian 5 drop ratio 6392928821 dm kare 10 50 100 1k 1000 10k like 10 100 40 1k 70 2k insta comment 300 1k reel like 20 100 70 1k view 5 1k 40 10k stori view 5 1k 40 10k,"['instagram', 'non', 'drop', 'follow', '5070', 'indian', '5', 'drop', 'ratio', '6392928821', 'dm', 'kare', '10', '50', '100', '1k', '1000', '10k', 'like', '10', '100', '40', '1k', '70', '2k', 'insta', 'comment', '300', '1k', 'reel', 'like', '20', '100', '70', '1k', 'view', '5', '1k', '40', '10k', 'stori', 'view', '5', '1k', '40', '10k']",[],neu,zeba_khan4570,[]
5173,❤️😍👏❤️👏😍❤️,,[],"['❤', '😍', '👏', '❤', '👏', '😍', '❤']",neu,i.czinege,[]
5174,❤️❤️🔥🔥,,[],"['❤', '❤', '🔥', '🔥']",neu,bathoryale,[]
5175,Love ❤️,love,['love'],['❤'],pos,magdadng,[]
5176,LBBB💜💜,lbbb,['lbbb'],"['💜', '💜']",neu,malloryporch,[]
5177,😘😘,,[],"['😘', '😘']",neu,varattatherealtor,[]
5178,Nice,nice,['nice'],[],neu,waqaswaqas8806,[]
5179,Lb 🔥🔥,lb,['lb'],"['🔥', '🔥']",neu,zlanaworld,[]
5180,lb,lb,['lb'],[],neu,jamieeelee_,[]
5181,Lb,lb,['lb'],[],neu,santiveri_sagradafamilia,[]
5182,❤️,,[],['❤'],neu,harishsingsarwa,[]
5183,💜💜💜💜💜💜,,[],"['💜', '💜', '💜', '💜', '💜', '💜']",neu,d_v1696,[]
5184,Beautiful 😍😍😍❤️,beauti,['beauti'],"['😍', '😍', '😍', '❤']",neu,gastonfcardenasqac,[]
5185,🥵,,[],['🥵'],neu,10_astitva_gerald,[]
5186,💜💜💜💜,,[],"['💜', '💜', '💜', '💜']",neu,noura_salim_queen,[]
5187,Lbb💜,lbb,['lbb'],['💜'],neu,niciii.x,[]
5188,@niciii.x lb,lb,['lb'],[],neu,santiveri_sagradafamilia,['niciii.x']
5189,I’m guessing these were before the baby,guess babi,"['guess', 'babi']",[],neu,wwj32,[]
5190,So sweet lesbian 😘😘😘😘,sweet lesbian,"['sweet', 'lesbian']","['😘', '😘', '😘', '😘']",neu,aaysha_begam_09,[]
5191,Just hear me out im a young rapper from Alabama trying to make a way for my fam and brothers we barley make it out in alabama I need y’all help to prove them wrong and beat the odds I promise you won’t be disappointed‼️🖤🔥,hear im young rapper alabama tri make way fam brother barley make alabama need help prove wrong beat odd promis disappoint,"['hear', 'im', 'young', 'rapper', 'alabama', 'tri', 'make', 'way', 'fam', 'brother', 'barley', 'make', 'alabama', 'need', 'help', 'prove', 'wrong', 'beat', 'odd', 'promis', 'disappoint']","['‼', '🖤', '🔥']",neg,mcy.jayy,[]
5192,Te amo 😍,te amo,"['te', 'amo']",['😍'],neu,isaac_r_carballo,[]
5193,💕💕💕💕💘,,[],"['💕', '💕', '💕', '💕', '💘']",neu,davidson19890306,[]
5194,Kendall,kendal,['kendal'],[],neu,wwj32,[]
5195,@kalilaevvk,,[],[],neu,kalilaevvk,['kalilaevvk']
5196,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",neu,knkmnajwsj,[]
5197,🔥🔥🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥', '🔥', '🔥']",neu,knkmnajwsj,[]
5198,😍😍😍,,[],"['😍', '😍', '😍']",neu,knkmnajwsj,[]
5199,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",neu,abdibek_akbota_,[]
5200,😍😍😍,,[],"['😍', '😍', '😍']",neu,dini_salha0512_,[]
5201,Lovely😍,love,['love'],['😍'],pos,glamour_glam_beauty,[]
5202,This video is trippy😍,video trippi,"['video', 'trippi']",['😍'],neu,thesleepingmoon1978,[]
5203,❤️❤️❤️❤️👏👏👏👏❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '👏', '👏', '👏', '👏', '❤', '❤', '❤']",neu,bintuy.loma,[]
5204,Perfection,perfect,['perfect'],[],pos,darell_m._davie,[]
5205,"This is what I call it happiness , I like be you guys ❤️be happy as much as you can , F what people say about you, god bless you",call happi like guy happi much f peopl say god bless,"['call', 'happi', 'like', 'guy', 'happi', 'much', 'f', 'peopl', 'say', 'god', 'bless']",['❤'],pos,kamhom60,[]
5206,GRABE KA NAMAN,grabe ka naman,"['grabe', 'ka', 'naman']",[],neu,chrln.frncsco,[]
5207,Seems like your good,seem like good,"['seem', 'like', 'good']",[],pos,lchristina_1969,[]
5208,Perfect marketing Bravo 👏👏👏,perfect market bravo,"['perfect', 'market', 'bravo']","['👏', '👏', '👏']",pos,lfontodesignart,[]
5209,Hi,hi,['hi'],[],neu,ba.sit4998,[]
5210,แม่เจ้า @wjurarat,,[],[],neu,moodangw,['wjurarat']
5211,🔥,,[],['🔥'],neu,lml10410,[]
5212,Nowwwwwww,nowwwwwww,['nowwwwwww'],[],neu,_ayuninabil4,[]
5213,see you in vegas my love,see vega love,"['see', 'vega', 'love']",[],pos,cnew21,[]
5214,Kylie que hermoso tu maquillaje🔥👏,kyli que hermoso tu maquillaj,"['kyli', 'que', 'hermoso', 'tu', 'maquillaj']","['🔥', '👏']",neu,ingridquirog,[]
5215,😍🙌😍,,[],"['😍', '🙌', '😍']",neu,hectoraventurascortes,[]
5216,@rosymcmichael Seguramente ya sabes de esto,segurament ya sabe de esto,"['segurament', 'ya', 'sabe', 'de', 'esto']",[],neu,pitaalu_19,['rosymcmichael']
5217,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,hoely_aj,[]
5218,😍😍,,[],"['😍', '😍']",neu,viniciusvianna,[]
5219,😮,,[],['😮'],neu,demiviun,[]
5220,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",neu,sixteenbobo2022,[]
5221,Musaa,musaa,['musaa'],[],neu,thelimatiago,[]
5222,Sister time work toghter,sister time work toghter,"['sister', 'time', 'work', 'toghter']",[],neu,maureen_t_1985,[]
5223,❤️❤️,,[],"['❤', '❤']",neu,jen.z667,[]
5224,❤️❤️,,[],"['❤', '❤']",neu,dyntll,[]
5225,✨💜🔥❤️😭😀😅🤣😂😇🥰😍🤩😘🤑🤗✨💜🔥❤️😭😀😅🤣😂😇🥰😍🤩😘🤑🤗✨💜🔥❤️😭😀😅🤣😂😇🥰😍🤩😘🤑🤗✨💜🔥❤️😭😀😅🤣😂😇🥰😍🤩😘🤑🤗✨💜🔥❤️😭😀😅🤣😂😇🥰😍🤩😘🤑🤗,,[],"['✨', '💜', '🔥', '❤', '😭', '😀', '😅', '🤣', '😂', '😇', '🥰', '😍', '🤩', '😘', '🤑', '🤗', '✨', '💜', '🔥', '❤', '😭', '😀', '😅', '🤣', '😂', '😇', '🥰', '😍', '🤩', '😘', '🤑', '🤗', '✨', '💜', '🔥', '❤', '😭', '😀', '😅', '🤣', '😂', '😇', '🥰', '😍', '🤩', '😘', '🤑', '🤗', '✨', '💜', '🔥', '❤', '😭', '😀', '😅', '🤣', '😂', '😇', '🥰', '😍', '🤩', '😘', '🤑', '🤗', '✨', '💜', '🔥', '❤', '😭', '😀', '😅', '🤣', '😂', '😇', '🥰', '😍', '🤩', '😘', '🤑', '🤗']",neu,fabio_oquendo,[]
5226,🔥🔥🔥🔥😍😍😍😍,,[],"['🔥', '🔥', '🔥', '🔥', '😍', '😍', '😍', '😍']",neu,jenncoello16,[]
5227,Cb fb lb ❤️,cb fb lb,"['cb', 'fb', 'lb']",['❤'],neu,browbay_fl,[]
5228,💜💜,,[],"['💜', '💜']",neu,karimazrk,[]
5229,😮❤️,,[],"['😮', '❤']",neu,sj.jayaram,[]
5230,💜🦋,,[],"['💜', '🦋']",neu,lrdka,[]
5231,Such a beautiful natural nature colour that is associated with spring time. Seeing you two promoting this amazing collection even better. Your skin qualities and tones add the best to this collection. Sweet 😎🌹😘,beauti natur natur colour associ spring time see two promot amaz collect even better skin qualiti tone add best collect sweet,"['beauti', 'natur', 'natur', 'colour', 'associ', 'spring', 'time', 'see', 'two', 'promot', 'amaz', 'collect', 'even', 'better', 'skin', 'qualiti', 'tone', 'add', 'best', 'collect', 'sweet']","['😎', '🌹', '😘']",pos,the_paradise_foundation,[]
5232,❤️,,[],['❤'],neu,adhxn_,[]
5233,@kassandraorantesj,,[],[],neu,jose_ferrel,['kassandraorantesj']
5234,@jose_ferrel estan bien bonitas,estan bien bonita,"['estan', 'bien', 'bonita']",[],neu,kassandraorantesj,['jose_ferrel']
5235,Prettiest ❤️❤️,prettiest,['prettiest'],"['❤', '❤']",pos,grishmagor,[]
